SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
SW,O,21302S,21302S,-21.433333,152.575,RAP,22,201314,2014,2013-11-28,31.094,11.354,0.625,0,0,22,0.916666666666667,24
SW,O,21302S,21302S,-21.433333,152.575,RAP,24,201516,2016,2016-01-09,31.25,15.833,0.833,0,0,5,0.238095238095238,21
SW,O,21302S,21302S,-21.433333,152.575,RAP,26,201718,2018,2018-01-20,51.726,7.976,1.429,0,0,13,0.619047619047619,21
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,2,199394,1994,1994-04-06,19.858,,0.189,0,0,,,53
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,3,199495,1995,1994-11-12,20.913,,0.913,0,0,,,52
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,4,199596,1996,1995-11-22,14.387,,1.274,0,0,,,53
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,5,199697,1997,1996-11-08,17.134,,0.647,0,0,,,58
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,6,199798,1998,1997-11-28,18.456,8.585,0.441,0,0,,,68
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,7,199899,1999,1998-12-07,20.905,8.534,1.293,1,0.017,,,58
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,8,199900,2000,1999-11-23,29.914,4.828,1.293,1,0.017,,,58
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,9,200001,2001,2000-09-03,24.434,5.43,1.992,0,0,,,64
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,10,200102,2002,2001-08-16,23.728,11.184,1.535,3,0.053,,,57
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,11,200203,2003,2002-09-08,26.159,6.091,2.409,6,0.109,,,55
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,12,200304,2004,2003-10-20,26.295,4.682,1.955,3,0.055,,,55
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,13,200405,2005,2004-11-28,26.587,5.119,1.508,0,0,,,63
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,14,200506,2006,2006-01-14,40.202,8.448,1.21,0,0,40,0.645161290322581,62
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,15,200607,2007,2006-11-11,34.954,15.648,1.852,1,0.019,34,0.62962962962963,54
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,16,200708,2008,2008-01-28,27.873,6.234,1.851,0,0,26,0.337662337662338,77
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,17,200809,2009,2008-12-02,33.799,8.015,1.576,0,0,10,0.196078431372549,51
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,18,200910,2010,2009-10-17,32.365,4.615,0.577,0,0,2,0.0307692307692308,65
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,19,201011,2011,2010-12-09,16.214,3.821,0.929,1,0.014,7,0.1,70
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,20,201112,2012,2011-11-23,20.615,4.167,1.905,0,0,18,0.285714285714286,63
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,21,201213,2013,2012-08-29,26.012,9.683,1.627,2,0.032,61,0.968253968253968,63
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,22,201314,2014,2013-11-28,30.195,4.961,1.719,0,0,44,0.6875,64
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,23,201415,2015,2015-01-25,26.607,4.008,1.548,2,0.032,24,0.380952380952381,63
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,24,201516,2016,2016-01-10,31.864,7.061,1.36,0,0,21,0.368421052631579,57
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,25,201617,2017,2017-01-24,35.72,6.174,1.402,0,0,43,0.651515151515152,66
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RMRAP,26,201718,2018,2018-01-20,30.877,6.698,1.343,1,0.015,36,0.537313432835821,67
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,29,202021,2021,2020-09-01,48.295,2.864,0.5,24,0.436,20,0.363636363636364,55
SW,O,EAST CAY REEF,21305S,-21.491667,152.558333,RM,30,202122,2022,2021-12-08,45.653,8.022,2.09,35,0.522,56,0.835820895522388,67
SW,O,21558S,21558S,-21.558333,152.541667,RAP,14,200506,2006,2006-01-10,39.623,18.892,0.708,1,0.019,73,1.37735849056604,53
SW,O,21558S,21558S,-21.558333,152.541667,RAP,16,200708,2008,2008-01-30,31.154,6.587,2.404,0,0,37,0.711538461538462,52
SW,O,21558S,21558S,-21.558333,152.541667,RAP,20,201112,2012,2011-11-24,21.569,6.649,0.798,0,0,43,0.914893617021277,47
SW,O,21558S,21558S,-21.558333,152.541667,RAP,22,201314,2014,2013-11-26,35.938,9.83,0.795,0,0,121,2.75,44
SW,O,21558S,21558S,-21.558333,152.541667,RAP,24,201516,2016,2016-01-11,38.675,8.25,2.1,0,0,115,2.3,50
SW,O,21558S,21558S,-21.558333,152.541667,RAP,26,201718,2018,2018-01-23,54.599,9.151,2.547,8,0.151,89,1.67924528301887,53
SW,O,21558S,21558S,-21.558333,152.541667,RM,30,202122,2022,2021-12-09,49.821,22.47,1.607,8,0.19,142,3.38095238095238,42
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,2,199394,1994,1994-05-21,26.152,,0.294,1,0.02,,,51
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,3,199495,1995,1994-11-12,38.554,,1.422,0,0,,,51
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,4,199596,1996,1995-11-24,37.813,,1.302,0,0,,,48
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,5,199697,1997,1996-11-07,38.636,,0.864,0,0,,,55
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,6,199798,1998,1997-11-30,40.714,8.69,0.833,0,0,,,42
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,7,199899,1999,1998-12-08,39.647,8.424,0.815,0,0,,,46
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,8,199900,2000,1999-11-24,47.474,8.75,1.684,4,0.082,,,49
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,9,200001,2001,2000-09-04,43.4,4,4.35,1224,24.48,,,50
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,10,200102,2002,2001-08-17,17.396,12.083,5.833,1000,20.833,,,48
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,11,200203,2003,2002-09-09,11.556,9.556,3.778,361,8.022,,,45
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,12,200304,2004,2003-10-21,8.222,4.167,2,50,1.111,,,45
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,13,200405,2005,2004-11-28,13.125,4.375,0.721,3,0.058,,,52
SW,O,TURNER REEF,21562S,-21.725,152.558333,RAP,14,200506,2006,2006-01-10,6.034,16.272,0.216,0,0,81,1.39655172413793,58
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,15,200607,2007,2006-11-12,11.146,19.948,1.198,0,0,30,0.625,48
SW,O,TURNER REEF,21562S,-21.725,152.558333,RAP,16,200708,2008,2008-02-05,12.149,7.149,1.228,0,0,89,1.56140350877193,57
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,17,200809,2009,2008-12-01,21.375,15.95,0.9,0,0,58,1.16,50
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,19,201011,2011,2010-12-08,14.464,5.982,0.759,0,0,17,0.303571428571429,56
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,21,201213,2013,2012-08-30,19.265,12.598,1.716,0,0,35,0.686274509803922,51
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,23,201415,2015,2014-08-26,35.841,11.683,1.394,0,0,44,0.846153846153846,52
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,25,201617,2017,2017-01-24,52.432,11.455,2.182,2,0.036,79,1.43636363636364,55
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,27,201819,2019,2018-09-29,5.536,9.018,2.188,246,4.393,46,0.821428571428571,56
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,29,202021,2021,2020-09-01,15.932,5.212,0.127,3,0.051,31,0.525423728813559,59
SW,O,TURNER REEF,21562S,-21.725,152.558333,RM,30,202122,2022,2021-12-07,11.579,11.842,0.044,0,0,96,1.68421052631579,57
SW,O,21583S,21583S,-21.941667,152.655,RM,3,199495,1995,1994-11-15,36.667,,1.667,0,0,,,12
SW,O,21583S,21583S,-21.941667,152.655,RM,4,199596,1996,1995-11-24,40.125,,0.75,0,0,,,10
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,4,199596,1996,1996-04-19,10.676,,1.047,0,0,,,74
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,5,199697,1997,1997-05-29,14.857,,0.857,0,0,,,70
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,6,199798,1998,1998-02-09,23.135,21.587,1.667,0,0,,,63
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,8,199900,2000,2000-05-04,7.321,14.554,1.027,0,0,,,56
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,9,200001,2001,2001-05-09,4.795,18.682,0.171,0,0,,,73
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,11,200203,2003,2002-12-10,4.068,19.513,0.593,0,0,,,59
TO,I,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,RM,15,200607,2007,2007-05-24,6.081,22.686,0.912,0,0,5,0.0675675675675676,74
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,4,199596,1996,1996-04-17,41.384,,2.054,0,0,,,28
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,5,199697,1997,1997-07-02,48.295,,1.136,0,0,,,33
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,6,199798,1998,1998-04-24,13.182,5,24.848,0,0,,,33
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,7,199899,1999,1999-05-01,4.231,6.923,1.731,0,0,,,26
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,8,199900,2000,2000-05-07,5.078,6.484,1.406,0,0,,,32
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,9,200001,2001,2001-05-10,5,6.538,0.385,0,0,,,26
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,10,200102,2002,2002-02-13,4.138,5.086,0.69,0,0,,,29
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,11,200203,2003,2003-03-21,8.5,6.75,1.25,0,0,,,30
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,13,200405,2005,2005-05-12,12.375,8.333,0.75,0,0,,,30
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RAP,14,200506,2006,2005-12-11,7.5,4.113,0.726,0,0,0,0,31
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,15,200607,2007,2007-05-30,10.759,2.768,0.179,0,0,5,0.178571428571429,28
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RAP,16,200708,2008,2008-05-04,13.621,3.017,0.172,0,0,1,0.0344827586206897,29
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,17,200809,2009,2009-05-16,8.333,2.75,1.583,0,0,1,0.0333333333333333,30
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,19,201011,2011,2011-05-10,10.202,2.097,0.645,0,0,4,0.129032258064516,31
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,21,201213,2013,2013-08-03,8.472,2.5,0.556,0,0,15,0.555555555555556,27
TO,I,HAVANNAH REEF,18065S,-18.85,146.541667,RM,25,201617,2017,2017-04-26,27.13,3.889,3.241,0,0,,,27
TO,M,18025S,18025S,-18.266667,146.908333,RM,10,200102,2002,2002-02-12,19.828,4.224,2.328,3,0.103,,,29
TO,M,18026S,18026S,-18.333333,146.741667,RM,10,200102,2002,2002-02-12,2.759,2.241,5.374,369,4.241,,,87
TO,M,BRAMBLE REEF,18029S,-18.416667,146.708333,RM,2,199394,1994,1993-12-14,11.92,,0.938,0,0,,,112
TO,M,BRAMBLE REEF,18029S,-18.416667,146.708333,RM,5,199697,1997,1997-04-29,15.368,,0.526,0,0,,,95
TO,M,BRAMBLE REEF,18029S,-18.416667,146.708333,RM,8,199900,2000,2000-05-15,2.636,2.477,2.795,106,0.964,,,110
TO,M,BRAMBLE REEF,18029S,-18.416667,146.708333,RM,11,200203,2003,2002-12-09,2.475,2.277,0.446,0,0,,,101
TO,M,BRAMBLE REEF,18029S,-18.416667,146.708333,RM,15,200607,2007,2007-05-22,6.864,2.614,0.977,1,0.009,7,0.0636363636363636,110
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RM,10,200102,2002,2002-02-17,9.254,2.763,3.728,67,1.175,,,57
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RM,11,200203,2003,2002-11-11,5.658,2.5,2.105,211,3.702,,,57
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,16,200708,2008,2008-05-12,7.018,3.246,0.439,0,0,37,0.649122807017544,57
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,18,200910,2010,2010-03-29,10.317,4.484,0.913,0,0,22,0.349206349206349,63
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,22,201314,2014,2014-04-26,10.536,2.723,1.027,1,0.018,18,0.321428571428571,56
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,24,201516,2016,2016-05-01,22.639,2.659,2.778,0,0,41,0.650793650793651,63
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,26,201718,2018,2018-04-18,20.36,2.797,1.229,3,0.051,34,0.576271186440678,59
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,28,201920,2020,2020-06-04,32.822,2.992,1.212,9,0.136,26,0.393939393939394,66
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RM,29,202021,2021,2021-04-05,26.729,3.958,1.708,0,0,19,0.316666666666667,60
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RM,30,202122,2022,2022-03-08,40.182,7.636,1.091,0,0,13,0.236363636363636,55
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,10,200102,2002,2002-02-17,18.065,2.5,3.468,28,0.903,,,31
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,11,200203,2003,2003-03-09,11.917,4.167,4.917,131,4.367,,,30
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,14,200506,2006,2006-07-11,3.828,2.5,1.25,0,0,44,1.375,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,16,200708,2008,2008-05-03,6.563,2.813,0.781,0,0,10,0.3125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,18,200910,2010,2010-03-27,9.274,2.661,1.29,0,0,18,0.580645161290323,31
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,20,201112,2012,2012-04-16,9.219,2.5,1.406,0,0,10,0.3125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,22,201314,2014,2014-04-27,20.492,3.106,1.364,0,0,22,0.666666666666667,33
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,24,201516,2016,2016-05-11,36.801,2.5,2.5,0,0,16,0.470588235294118,34
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,26,201718,2018,2018-04-19,27.375,2.417,2.167,16,0.533,33,1.1,30
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,28,201920,2020,2020-06-03,14.492,2.813,0.781,1,0.031,4,0.125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,29,202021,2021,2021-04-05,24.556,2.823,1.129,0,0,10,0.32258064516129,31
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,2,199394,1994,1993-12-12,34.295,,0.513,1,0.026,,,39
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,3,199495,1995,1995-04-07,45.451,,0.694,0,0,,,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,4,199596,1996,1996-04-19,42.316,,2.206,0,0,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,5,199697,1997,1997-03-27,35.091,,2.5,1,0.024,,,41
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,6,199798,1998,1998-04-21,38.924,3.264,2.361,0,0,,,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,7,199899,1999,1999-04-29,27.879,2.5,3.03,200,6.061,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,8,199900,2000,2000-04-30,16.818,3.106,5.379,45,1.364,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,9,200001,2001,2001-05-07,5.833,2.424,3.939,282,8.545,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,10,200102,2002,2002-02-17,8.784,2.77,3.041,19,0.514,,,37
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,11,200203,2003,2003-03-09,4.632,2.794,3.162,108,3.176,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,12,200304,2004,2004-04-19,5.962,2.5,2.308,1,0.026,,,39
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,13,200405,2005,2005-05-02,8.828,2.656,1.406,0,0,,,32
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,14,200506,2006,2005-12-08,5.962,2.5,0.673,0,0,4,0.153846153846154,26
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,15,200607,2007,2007-06-01,7.586,2.672,0,0,0,2,0.0689655172413793,29
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,16,200708,2008,2008-05-02,14.091,3.561,1.515,0,0,6,0.181818181818182,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,17,200809,2009,2009-05-15,19.044,2.647,0.882,0,0,2,0.0588235294117647,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,18,200910,2010,2010-03-30,25.393,2.5,1.143,0,0,5,0.142857142857143,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,19,201011,2011,2011-04-30,7.847,2.5,1.667,0,0,4,0.111111111111111,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,20,201112,2012,2012-04-18,9.118,2.5,1.912,0,0,5,0.147058823529412,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,21,201213,2013,2013-06-11,21.107,2.5,1.143,1,0.029,2,0.0571428571428571,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,22,201314,2014,2014-03-23,30.214,2.5,2.357,0,0,2,0.0571428571428571,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,23,201415,2015,2015-05-08,45.526,2.5,2.5,2,0.053,4,0.105263157894737,38
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,24,201516,2016,2016-05-12,54.393,2.5,1.857,5,0.143,2,0.0571428571428571,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,25,201617,2017,2017-04-29,28.088,2.132,22.831,38,1.118,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,26,201718,2018,2018-02-26,13.447,2.5,2.727,195,5.909,3,0.0909090909090909,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,27,201819,2019,2019-03-04,13.882,2.5,1.447,0,0,1,0.0263157894736842,38
TO,M,RIB REEF,18032S,-18.483333,146.883333,RAP,28,201920,2020,2020-05-25,8.047,2.5,0.703,0,0,2,0.0625,32
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,29,202021,2021,2021-04-04,10,3.041,1.014,0,0,14,0.378378378378378,37
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,30,202122,2022,2022-03-08,24.441,6.974,0.724,0,0,1,0.0263157894736842,38
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,14,200506,2006,2006-09-21,15.909,2.727,1.25,0,0,6,0.272727272727273,22
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,16,200708,2008,2008-05-13,24.261,5,1.364,0,0,4,0.181818181818182,22
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,18,200910,2010,2010-03-28,28.092,3.289,1.711,0,0,3,0.157894736842105,19
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,20,201112,2012,2012-04-20,6.5,2.5,0.75,0,0,9,0.45,20
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,22,201314,2014,2014-04-28,13.095,4.286,0.952,0,0,2,0.0952380952380952,21
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,24,201516,2016,2016-05-01,15.9,3.7,2.7,0,0,5,0.2,25
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,26,201718,2018,2018-02-25,25.06,3.333,1.786,0,0,2,0.0952380952380952,21
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,28,201920,2020,2020-06-14,34.674,3.152,1.087,0,0,4,0.173913043478261,23
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RM,10,200102,2002,2002-02-16,18.105,2.344,2.578,6,0.094,,,64
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RM,11,200203,2003,2003-03-11,6.343,2.5,2.87,234,4.333,,,54
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,14,200506,2006,2006-07-12,2.663,2.5,0.163,0,0,9,0.195652173913043,46
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,16,200708,2008,2008-05-12,3.854,2.5,0.625,0,0,12,0.25,48
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,20,201112,2012,2012-04-17,3.462,2.5,1.01,0,0,13,0.25,52
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,22,201314,2014,2014-04-30,8.883,2.5,0.532,1,0.021,8,0.170212765957447,47
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,24,201516,2016,2016-05-02,24.769,2.5,2.593,0,0,12,0.222222222222222,54
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,26,201718,2018,2018-04-21,25.991,2.264,1.887,1,0.019,9,0.169811320754717,53
TO,M,HOPKINSON REEF,18073S,-18.558333,147.191667,RM,10,200102,2002,2002-02-16,27.331,1.959,2.5,5,0.135,,,37
TO,M,HOPKINSON REEF,18073S,-18.558333,147.191667,RM,11,200203,2003,2003-03-11,21.25,2.5,5.347,93,2.583,,,36
TO,M,YANKEE REEF,18074S,-18.566667,147.491667,RM,10,200102,2002,2002-02-08,14.477,2.5,2.616,0,0,,,43
TO,M,YANKEE REEF,18074S,-18.566667,147.491667,RM,11,200203,2003,2003-03-24,17.5,2.5,2.5,6,0.154,,,39
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,1,199293,1993,1992-04-08,12.785,,2.342,0,0,,,79
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,3,199495,1995,1995-04-10,20.642,,0.574,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,4,199596,1996,1996-04-21,20.304,,1.143,0,0,,,70
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,5,199697,1997,1997-03-28,22.437,,1.709,2,0.025,,,79
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,6,199798,1998,1998-04-22,29.55,3.3,2.5,0,0,,,75
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,7,199899,1999,1999-04-28,20.296,2.632,2.5,0,0,,,76
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,8,199900,2000,2000-05-01,23.801,3.082,2.568,8,0.11,,,73
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,9,200001,2001,2001-05-06,14.786,2.714,2.857,117,1.671,,,70
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,10,200102,2002,2002-02-19,11.686,2.5,6.017,202,2.349,,,86
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,11,200203,2003,2003-03-09,3.013,2.5,2.404,343,4.397,,,78
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,12,200304,2004,2004-04-19,2.872,2.5,1.858,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,13,200405,2005,2005-04-28,2.905,2.331,0.304,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,15,200607,2007,2007-05-31,2.882,2.5,0,0,0,22,0.305555555555556,72
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,16,200708,2008,2008-05-04,2.803,2.727,0.114,0,0,17,0.257575757575758,66
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,17,200809,2009,2009-05-15,3.882,2.559,0.118,0,0,13,0.152941176470588,85
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,19,201011,2011,2011-05-12,4.93,2.57,0.458,0,0,10,0.140845070422535,71
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,21,201213,2013,2013-06-02,16.164,2.672,1.351,1,0.011,11,0.126436781609195,87
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,23,201415,2015,2015-05-06,34.516,2.813,2.375,1,0.013,10,0.125,80
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,24,201516,2016,2016-05-19,43.075,2.5,2.471,0,0,13,0.149425287356322,87
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,25,201617,2017,2017-05-02,37.753,2.027,4.595,1,0.014,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,27,201819,2019,2019-03-06,17.703,2.616,1.977,3,0.035,6,0.0697674418604651,86
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,28,201920,2020,2020-06-07,13.333,2.767,1.467,0,0,7,0.0933333333333333,75
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,29,202021,2021,2021-03-26,23.906,3.063,2.125,0,0,13,0.1625,80
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,30,202122,2022,2022-03-06,23.225,7.809,1.08,0,0,8,0.0987654320987654,81
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,1,199293,1993,1992-04-09,5,,1.429,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,4,199596,1996,1996-04-23,24.554,,1.429,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,7,199899,1999,1999-04-28,27.232,2.5,2.5,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,10,200102,2002,2001-08-23,31.346,2.5,2.5,1,0.077,,,13
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,11,200203,2003,2003-03-24,39.417,2.5,2.5,0,0,,,15
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,13,200405,2005,2005-05-03,37.188,2.5,2.5,10,0.625,,,16
